state_code,state_name,district_code,district_name,tehsil-village_name,mec_upto_1to1pt5_year,mec_breeding,mec_draught,mec_draught_breeding,mec_others,mec_total,fec_upto_1_year,fec_1to2pt5_year,fec_milk,fec_dry,fec_not_calved_once,fec_others,fec_total,ec_totalstate_code,state_name,district_code,district_name,tehsil-village_name,mec_upto_1to1pt5_year,mec_breeding,mec_draught,mec_draught_breeding,mec_others,mec_total,fec_upto_1_year,fec_1to2pt5_year,fec_milk,fec_dry,fec_not_calved_once,fec_others,fec_total,ec_total24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Malvan,18,9,15,7,5,54,22,7,34,11,11,0,85,139
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-RaniAmba,13,2,12,0,0,27,17,27,76,27,10,0,157,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-DhongiAmba,2,0,0,0,0,2,2,5,4,2,6,0,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Kelvan,17,0,0,0,0,17,26,33,62,6,4,0,131,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Ambiya,25,6,20,0,0,51,52,47,100,56,2,0,257,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Jesingpur,75,0,51,0,0,126,117,366,393,93,56,0,1025,1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Umarkachchh,13,1,41,2,0,57,73,90,157,70,42,0,432,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Dharampura,2,0,0,0,0,2,14,23,21,20,5,5,88,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Kalakva,1,1,0,0,0,2,201,243,507,176,52,1,1180,1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Mangalia,32,0,4,0,0,36,38,46,103,4,3,0,194,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Chichbardi,24,0,0,0,0,24,17,15,54,0,21,0,107,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Mirpur,13,0,12,0,0,25,19,58,65,31,0,0,173,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Karanjvel,19,0,0,0,0,19,56,83,143,45,63,86,476,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Katkui,2,0,0,0,0,2,31,2,73,21,0,0,127,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Balpur,69,2,16,0,0,87,211,197,470,186,123,0,1187,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-VandarDevi,35,0,12,0,0,47,65,63,124,62,23,0,337,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Jhankhari,135,0,0,0,0,135,126,82,172,60,42,0,482,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-NanaSatsila,2,0,0,0,0,2,7,9,46,0,0,0,62,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-DholiaUmar,19,0,13,0,0,32,18,15,32,15,1,0,81,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Chhevdi,5,0,0,0,0,5,10,11,17,4,0,0,42,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Birbara,9,0,0,0,0,9,17,4,33,2,0,0,56,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Bhurivel,23,0,0,0,0,23,27,15,40,5,0,0,87,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-BamnamalNajik,20,0,0,0,0,20,40,54,60,20,14,0,188,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Khuntadiya,35,0,19,0,0,54,70,136,125,206,0,0,537,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Arkund,34,1,0,0,0,35,30,26,56,35,9,0,156,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Kapadvan,17,0,0,0,0,17,47,64,111,31,22,0,275,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Khurdi,45,0,10,2,5,62,89,130,204,88,74,0,585,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Lakhali,35,0,0,0,0,35,46,103,144,90,66,0,449,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Kanjan,36,0,0,0,0,36,78,120,240,49,22,0,509,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Umarkui,15,1,17,0,0,33,67,113,163,82,20,0,445,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Kelkui,75,0,0,0,0,75,200,291,618,232,181,0,1522,1597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Gheriyavav,11,1,16,1,0,29,24,30,86,55,18,0,213,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Kasvav,46,0,0,0,0,46,194,234,427,286,162,0,1303,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Ramkuva,14,1,14,0,0,29,45,19,57,70,20,0,211,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Saraiya,52,2,0,2,0,56,39,134,36,21,29,0,259,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Pervad,6,5,14,0,0,25,18,40,132,48,47,0,285,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Dolara,42,2,14,0,0,58,69,87,114,36,21,0,327,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Meghpur,42,4,18,0,0,64,118,138,200,50,0,0,506,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Sankli,12,0,0,0,0,12,44,141,100,40,14,0,339,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Dhat,43,9,16,0,0,68,44,191,258,52,2,0,547,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Chhirma,15,0,0,1,0,16,15,44,41,21,10,0,131,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Malotha,7,3,0,1,0,11,6,40,35,24,11,0,116,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Dadakvan,20,1,0,2,0,23,26,36,40,20,18,0,140,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Magarkui,23,0,0,0,0,23,56,178,174,54,21,0,483,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Chhindia,24,2,9,0,0,35,73,68,92,51,48,0,332,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Veldha,7,0,6,0,0,13,43,28,50,21,2,0,144,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Kapura,33,0,2,0,0,35,59,109,265,71,23,0,527,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-AndharvadiNajik,16,0,2,0,0,18,18,29,48,20,11,0,126,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-BhojpurNajik,27,0,8,0,0,35,74,116,126,89,32,0,437,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Shahpur,18,0,2,0,0,20,27,43,81,26,18,0,195,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Rupvada,36,0,0,0,0,36,63,323,281,94,28,0,789,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Khanpur,22,0,14,0,0,36,72,96,156,72,17,0,413,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Chikhli,41,0,6,2,0,49,144,68,223,79,72,0,586,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Vaghjhari,8,0,4,0,0,12,99,66,93,33,8,0,299,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Chikhalda,28,0,12,2,1,43,77,106,257,61,24,0,525,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Musa,9,0,0,0,0,9,12,36,21,9,4,0,82,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Madav,26,0,0,0,0,26,76,76,148,29,35,0,364,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Jetvadi,27,0,0,0,0,27,28,41,49,14,9,0,141,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Paniyari,16,0,4,0,0,20,52,102,41,22,9,0,226,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Bhatpur,12,0,2,0,0,14,24,36,40,10,13,0,123,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Panvadi,6,0,0,0,0,6,12,11,20,6,6,0,55,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Kanpura,16,3,4,0,0,23,55,80,103,30,10,0,278,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Tadkuva,0,0,0,0,0,0,17,13,41,22,5,0,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Virpur,21,0,7,0,0,28,16,27,44,6,13,0,106,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Indu,13,1,4,0,0,18,13,27,37,19,10,0,106,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Khushalpura,23,8,7,0,1,39,82,88,143,60,38,0,411,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Kohli,14,0,1,0,0,15,59,72,71,32,10,0,244,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Borkhadi,43,3,15,0,0,61,307,589,518,324,141,6,1885,1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Maypur,6,0,8,0,0,14,3,12,12,14,3,44,88,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Tichakpura,45,0,0,0,0,45,102,236,409,169,53,0,969,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Chikhalvav,0,0,0,0,0,0,34,40,82,27,0,0,183,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-RampuraNajik,5,0,2,0,0,7,8,21,21,4,2,0,56,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-KatiskuvaNajik,23,2,18,1,1,45,43,60,94,39,36,0,272,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Sarkuva,17,0,0,0,0,17,16,23,50,20,10,0,119,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Katgadh,0,0,0,0,0,0,6,4,13,9,0,0,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-BedkuvaNajik,5,0,8,0,0,13,20,35,103,24,11,0,193,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Vaghpani,3,0,12,0,0,15,31,19,42,22,1,0,115,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Sadadvan,20,0,2,0,0,22,50,34,100,32,31,0,247,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Dungargam,14,0,4,0,0,18,52,32,147,58,131,0,420,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Lotarva,27,1,2,0,0,30,66,112,209,57,23,0,467,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Bhanavadi,43,3,15,0,0,61,158,307,489,423,126,0,1503,1564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Katasvan,44,2,12,6,0,64,108,131,230,65,31,0,565,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Vadkui,24,0,0,0,0,24,80,131,202,42,12,0,467,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Umarkuva,23,0,0,0,0,23,70,55,102,25,0,0,252,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Ghata,25,0,18,0,0,43,36,106,205,37,26,0,410,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-KatiskuvaDur,17,2,8,0,0,27,21,77,15,41,21,0,175,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Vanskui,24,3,104,4,0,135,148,202,225,215,60,0,850,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-VyaraVillage-Champavadi,35,0,16,0,0,51,89,223,248,75,26,0,661,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Kumbhiya,19,0,4,0,0,23,29,66,53,25,9,0,182,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Kanajod,32,0,1,0,0,33,37,112,91,32,24,0,296,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Bhimpor,19,0,18,1,0,38,62,64,99,31,17,0,273,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Golan,30,0,16,4,0,50,126,328,252,69,20,0,795,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Dadariya,63,0,6,0,0,69,85,180,198,87,43,0,593,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Hathuka,27,0,28,0,0,55,22,28,102,30,10,0,192,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Bahej,7,0,0,0,0,7,12,24,25,10,5,0,76,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Kosambiya,4,0,0,0,0,4,12,19,68,21,3,10,133,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Nalotha,19,0,10,2,0,31,26,40,57,34,25,0,182,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Ranveri,48,2,26,5,0,81,113,182,104,67,0,0,466,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Degama,49,5,89,14,0,157,271,406,477,224,137,0,1515,1672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Ambach,143,0,42,0,0,185,172,218,630,43,136,1,1200,1385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Vedchhi,44,1,37,0,0,82,112,102,148,101,3,0,466,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Valod,6,1,8,0,0,15,11,16,40,10,5,0,82,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Delwada,15,0,17,0,0,32,21,43,61,41,1,0,167,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Mordevi,40,3,6,0,0,49,70,128,165,79,23,0,465,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Khambhla,37,3,0,0,0,40,21,41,52,32,4,0,150,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Shiker,12,1,2,0,0,15,25,38,52,26,12,0,153,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Shahpor,12,1,0,0,0,13,29,60,20,7,0,0,116,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Nansad,3,1,0,0,0,4,13,23,16,9,10,0,71,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Inama,6,0,0,0,0,6,15,30,7,6,0,0,58,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Butwada,5,0,0,0,0,5,12,31,30,4,3,0,80,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Kaher,70,0,18,0,0,88,60,128,157,72,29,0,446,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Beldha,20,0,23,0,0,43,19,14,54,21,10,0,118,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Syadla,16,0,0,2,0,18,27,36,70,15,8,1,157,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Titva,25,0,0,0,0,25,40,34,78,38,34,0,224,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Kamalchhod,19,1,12,0,0,32,54,59,72,30,10,0,225,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Tokarva,5,0,0,0,0,5,12,21,25,5,5,0,68,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Buhari,12,0,4,0,0,16,32,46,60,20,15,0,173,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-PeladBuhari,25,1,28,0,0,54,56,131,101,30,23,0,341,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Virpor,28,0,12,1,0,41,64,133,130,40,24,2,393,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Bedkuva,23,1,13,0,0,37,200,121,100,28,38,0,487,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Dhamodla,32,0,0,0,0,32,99,115,244,126,24,0,608,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Kalamkui,44,0,6,0,0,50,108,71,185,89,20,0,473,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Dumkhal,1,0,2,0,0,3,89,69,116,30,29,0,333,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Adyapor,13,1,7,0,0,21,35,100,105,86,4,0,330,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Jamaniya,13,1,6,0,0,20,28,42,68,19,10,0,167,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Algat,0,0,4,0,0,4,95,115,176,95,8,0,489,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Goddha,0,1,6,0,0,7,28,31,56,38,1,0,154,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,493,Tapi,Tahsil-ValodVillage-Andhatri,20,0,6,2,0,28,38,70,175,60,26,0,369,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,469,BanasKantha,Tahsil-VavVillage-Mavsari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,469,BanasKantha,Tahsil-VavVillage-Jordiyali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,469,BanasKantha,Tahsil-VavVillage-Takhatpura(J),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,469,BanasKantha,Tahsil-VavVillage-MithaviRana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,469,BanasKantha,Tahsil-VavVillage-MithaviCharan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,469,BanasKantha,Tahsil-VavVillage-Daiyap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,469,BanasKantha,Tahsil-VavVillage-Soneth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,469,BanasKantha,Tahsil-VavVillage-Dhrechana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,469,BanasKantha,Tahsil-VavVillage-Boru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
